,jp_title,char_name,fav,img,colors
8904,Rurouni Kenshin: Meiji Kenkaku Romantan (2023),Kenshin Himura (緋村 剣心),13043,https://cdn.myanimelist.net/images/characters/8/73810.jpg,"[[215, 235, 250], [165, 201, 246], [184, 187, 198], [122, 164, 220], [133, 143, 164], [93, 107, 139], [57, 76, 162], [51, 52, 125], [26, 37, 93], [30, 30, 42], [5, 10, 38], [68, 60, 56], [58, 96, 196], [85, 84, 200], [248, 250, 252]]"
9104,Genjitsu no Yohane: Sunshine in the Mirror,Yoshiko Tsushima (津島 善子),2028,https://cdn.myanimelist.net/images/characters/9/318793.jpg,"[[226, 234, 250], [154, 167, 224], [117, 120, 178], [43, 26, 25], [55, 43, 63], [75, 48, 31], [91, 71, 77], [108, 72, 41], [110, 101, 115], [134, 94, 57], [157, 136, 133], [171, 155, 153], [188, 180, 180], [215, 214, 222], [250, 248, 249]]"
9105,Genjitsu no Yohane: Sunshine in the Mirror,You Watanabe (渡辺 曜),1687,https://cdn.myanimelist.net/images/characters/3/303936.jpg,"[[204, 222, 250], [175, 194, 209], [140, 169, 218], [150, 167, 190], [123, 142, 168], [113, 123, 132], [82, 97, 119], [60, 72, 88], [31, 39, 56], [61, 45, 140], [110, 86, 202], [227, 240, 244], [248, 241, 164], [248, 216, 127], [249, 247, 237]]"
9124,FLCL: Grunge,Haruko Haruhara (ハルハラ・ハル子),7326,https://cdn.myanimelist.net/images/characters/11/523359.jpg,"[[213, 237, 249], [177, 222, 246], [97, 163, 234], [151, 169, 191], [119, 122, 157], [75, 80, 139], [67, 65, 87], [50, 40, 43], [92, 54, 44], [134, 89, 64], [179, 145, 135], [165, 128, 217], [70, 86, 225], [203, 190, 226], [247, 250, 251]]"
9368,Sousou no Frieren,Frieren  (フリーレン),22759,https://cdn.myanimelist.net/images/characters/7/525105.jpg,"[[232, 241, 253], [178, 197, 225], [124, 186, 215], [78, 122, 144], [50, 71, 99], [26, 27, 30], [50, 52, 59], [87, 83, 83], [113, 108, 115], [139, 136, 144], [169, 165, 171], [68, 54, 187], [204, 189, 194], [242, 231, 237], [251, 249, 251]]"
9370,Sousou no Frieren,Fern  (フェルン),3894,https://cdn.myanimelist.net/images/characters/13/519083.jpg,"[[210, 235, 254], [157, 188, 227], [189, 192, 204], [161, 161, 172], [113, 121, 131], [42, 35, 40], [59, 59, 61], [65, 35, 53], [84, 44, 63], [95, 69, 95], [125, 70, 117], [140, 82, 140], [198, 118, 159], [222, 222, 225], [246, 247, 247]]"
9372,Sousou no Frieren,Stark  (シュタルク),2120,https://cdn.myanimelist.net/images/characters/2/523292.jpg,"[[186, 217, 252], [212, 215, 228], [138, 165, 203], [101, 117, 145], [49, 67, 147], [61, 69, 90], [34, 47, 111], [16, 28, 73], [26, 28, 38], [8, 11, 20], [45, 45, 52], [49, 67, 174], [57, 91, 194], [118, 129, 224], [243, 239, 239]]"
9374,Sousou no Frieren,Himmel  (ヒンメル),3040,https://cdn.myanimelist.net/images/characters/9/523295.jpg,"[[223, 236, 245], [188, 198, 208], [168, 177, 188], [52, 42, 42], [89, 92, 97], [99, 61, 50], [126, 89, 71], [142, 120, 106], [131, 137, 145], [179, 151, 133], [208, 182, 166], [232, 203, 182], [239, 219, 201], [251, 250, 247], [251, 223, 173]]"
9398,Kusuriya no Hitorigoto,Maomao  (猫猫),13914,https://cdn.myanimelist.net/images/characters/16/371204.jpg,"[[227, 229, 251], [181, 172, 221], [139, 125, 186], [17, 19, 11], [44, 45, 30], [72, 74, 55], [93, 97, 80], [106, 125, 56], [115, 132, 98], [136, 155, 123], [145, 191, 140], [171, 198, 163], [199, 214, 184], [221, 229, 211], [248, 250, 248]]"
9438,Goblin Slayer II,Goblin Slayer  (ゴブリンスレイヤー),5055,https://cdn.myanimelist.net/images/characters/14/523995.jpg,"[[26, 17, 77], [12, 12, 13], [30, 30, 31], [53, 51, 51], [69, 68, 68], [89, 88, 88], [112, 112, 112], [136, 135, 135], [56, 36, 154], [158, 157, 157], [181, 181, 182], [85, 59, 185], [202, 204, 205], [230, 233, 235], [253, 253, 253]]"
9748,MF Ghost,Ryousuke Takahashi (高橋 涼介),1803,https://cdn.myanimelist.net/images/characters/12/296426.jpg,"[[190, 208, 236], [170, 184, 210], [135, 152, 185], [102, 120, 168], [77, 90, 130], [7, 6, 7], [21, 19, 20], [35, 33, 33], [43, 40, 39], [50, 50, 54], [65, 64, 65], [74, 74, 74], [107, 98, 97], [140, 132, 131], [254, 254, 254]]"
9776,Houkago Shounen Hanako-kun,Hanako-kun  (花子くん),9346,https://cdn.myanimelist.net/images/characters/10/353619.jpg,"[[213, 230, 247], [187, 208, 218], [164, 182, 212], [107, 173, 234], [132, 157, 166], [80, 98, 143], [46, 59, 93], [28, 20, 93], [13, 15, 51], [5, 6, 25], [32, 35, 160], [35, 84, 192], [26, 20, 210], [68, 114, 211], [244, 249, 248]]"
9777,Houkago Shounen Hanako-kun,Nene Yashiro (八尋 寧々),2248,https://cdn.myanimelist.net/images/characters/4/445275.jpg,"[[190, 212, 235], [174, 193, 213], [115, 148, 221], [106, 134, 176], [66, 94, 156], [31, 36, 121], [14, 17, 69], [5, 6, 13], [55, 68, 75], [99, 120, 102], [73, 122, 30], [44, 51, 163], [158, 176, 169], [61, 103, 209], [253, 254, 254]]"
9778,Houkago Shounen Hanako-kun,Kou Minamoto (源 光),1550,https://cdn.myanimelist.net/images/characters/13/384657.jpg,"[[202, 215, 237], [156, 206, 248], [182, 206, 229], [121, 166, 213], [77, 111, 184], [55, 79, 103], [14, 21, 96], [4, 8, 48], [11, 23, 146], [34, 66, 164], [170, 199, 92], [26, 82, 219], [15, 165, 232], [27, 42, 233], [99, 147, 247]]"
9779,Houkago Shounen Hanako-kun,Sousuke Mitsuba (三葉 惣助),2240,https://cdn.myanimelist.net/images/characters/4/492838.jpg,"[[211, 227, 235], [170, 188, 215], [133, 151, 201], [120, 129, 169], [85, 83, 157], [67, 64, 104], [51, 48, 135], [27, 28, 82], [7, 9, 39], [120, 119, 105], [158, 157, 138], [82, 75, 193], [109, 101, 207], [210, 211, 195], [251, 252, 252]]"
9829,16bit Sensation: Another Layer,Saber  (セイバー),32380,https://cdn.myanimelist.net/images/characters/6/275276.jpg,"[[226, 230, 241], [180, 212, 236], [153, 180, 215], [118, 144, 193], [79, 104, 170], [47, 70, 135], [46, 39, 73], [34, 8, 12], [83, 25, 20], [141, 76, 77], [159, 136, 145], [195, 120, 90], [224, 151, 114], [234, 184, 150], [241, 216, 193]]"
10250,Ore dake Level Up na Ken,Jin-Woo Sung (성 진우),17628,https://cdn.myanimelist.net/images/characters/2/540692.jpg,"[[172, 210, 243], [129, 157, 200], [122, 129, 140], [89, 96, 106], [19, 15, 15], [44, 37, 39], [61, 47, 49], [74, 66, 65], [76, 48, 54], [142, 106, 89], [191, 153, 122], [199, 166, 139], [211, 200, 198], [234, 231, 223], [254, 254, 254]]"
10251,Ore dake Level Up na Ken,Hae-In Cha (차해인),3235,https://cdn.myanimelist.net/images/characters/15/531268.jpg,"[[202, 224, 250], [174, 216, 239], [155, 203, 228], [139, 165, 201], [146, 145, 159], [91, 128, 176], [107, 111, 122], [64, 96, 128], [46, 38, 104], [33, 26, 34], [78, 63, 72], [77, 51, 195], [203, 199, 204], [89, 180, 214], [253, 253, 254]]"
10260,Dungeon Meshi,Marcille Donato (マルシル・ドナトー),2130,https://cdn.myanimelist.net/images/characters/12/512503.jpg,"[[194, 216, 243], [151, 214, 240], [134, 172, 222], [139, 182, 193], [110, 141, 169], [82, 106, 120], [39, 62, 128], [46, 58, 87], [16, 15, 15], [36, 39, 43], [73, 60, 38], [115, 92, 57], [153, 132, 81], [49, 56, 180], [253, 254, 254]]"
10262,Dungeon Meshi,Laios Touden (ライオス・トーデン),1893,https://cdn.myanimelist.net/images/characters/15/512504.jpg,"[[213, 229, 237], [183, 209, 234], [161, 193, 212], [138, 167, 209], [122, 151, 177], [91, 111, 129], [40, 69, 126], [19, 19, 19], [39, 41, 43], [58, 61, 65], [78, 82, 86], [108, 99, 95], [128, 133, 135], [161, 162, 158], [254, 254, 254]]"
10440,Ao no Exorcist: Shimane Illuminati-hen,Rin Okumura (奥村 燐),13411,https://cdn.myanimelist.net/images/characters/10/114367.jpg,"[[211, 231, 249], [170, 171, 191], [141, 139, 189], [114, 112, 130], [77, 74, 91], [23, 14, 19], [44, 28, 31], [57, 39, 41], [99, 72, 58], [142, 120, 88], [163, 150, 146], [204, 189, 140], [205, 206, 213], [240, 231, 188], [247, 248, 247]]"
10442,Ao no Exorcist: Shimane Illuminati-hen,Mephisto Pheles (メフィスト・フェレス),2150,https://cdn.myanimelist.net/images/characters/4/564166.jpg,"[[189, 203, 228], [82, 138, 201], [22, 8, 22], [55, 24, 84], [86, 27, 34], [90, 68, 107], [142, 81, 120], [146, 75, 37], [151, 75, 80], [137, 115, 164], [176, 124, 173], [119, 68, 208], [226, 217, 225], [242, 237, 236], [254, 254, 254]]"
11113,Ookami to Koushinryou: Merchant Meets the Wise Wolf,Holo  (ホロ),28677,https://cdn.myanimelist.net/images/characters/15/319492.jpg,"[[220, 233, 249], [149, 197, 242], [137, 153, 201], [57, 79, 137], [6, 32, 110], [28, 21, 65], [8, 47, 141], [140, 86, 143], [157, 164, 125], [141, 194, 165], [54, 109, 200], [186, 215, 195], [219, 172, 222], [61, 138, 233], [242, 250, 251]]"
11115,Ookami to Koushinryou: Merchant Meets the Wise Wolf,Kraft Lawrence (クラフト・ロレンス),1778,https://cdn.myanimelist.net/images/characters/11/545222.jpg,"[[168, 204, 227], [57, 113, 136], [25, 40, 51], [1, 4, 8], [10, 21, 29], [35, 56, 57], [55, 94, 91], [116, 127, 135], [75, 148, 107], [157, 169, 173], [110, 186, 140], [147, 210, 177], [192, 225, 212], [225, 248, 249], [252, 254, 253]]"
11333,Kuroshitsuji: Kishuku Gakkou-hen,Sebastian Michaelis (セバスチャン・ミカエリス),22327,https://cdn.myanimelist.net/images/characters/6/44160.jpg,"[[166, 174, 184], [141, 151, 161], [111, 126, 145], [91, 101, 119], [75, 76, 87], [6, 6, 8], [11, 10, 13], [19, 19, 22], [28, 27, 33], [39, 39, 45], [53, 52, 58], [65, 65, 71], [196, 203, 211], [219, 226, 233], [243, 248, 252]]"
11334,Kuroshitsuji: Kishuku Gakkou-hen,Ciel Phantomhive (シエル・ファントムハイヴ),11850,https://cdn.myanimelist.net/images/characters/9/253757.jpg,"[[209, 228, 247], [184, 190, 202], [143, 154, 170], [114, 123, 139], [52, 101, 164], [83, 89, 104], [46, 58, 82], [16, 23, 98], [35, 37, 47], [16, 19, 72], [11, 13, 44], [6, 5, 9], [17, 16, 23], [68, 32, 32], [239, 242, 250]]"
11335,Kuroshitsuji: Kishuku Gakkou-hen,Grell Sutcliff (グレル・サトクリフ),6129,https://cdn.myanimelist.net/images/characters/3/109620.jpg,"[[214, 225, 241], [189, 196, 219], [152, 149, 208], [125, 131, 155], [88, 91, 121], [50, 53, 83], [14, 8, 75], [8, 6, 19], [35, 29, 38], [29, 12, 118], [33, 18, 156], [171, 178, 182], [41, 21, 196], [87, 74, 216], [242, 248, 253]]"
11336,Kuroshitsuji: Kishuku Gakkou-hen,Undertaker  (葬儀屋 / アンダーテイカー),4761,https://cdn.myanimelist.net/images/characters/15/43415.jpg,"[[122, 139, 151], [15, 16, 16], [30, 32, 30], [46, 41, 43], [61, 65, 66], [81, 84, 85], [102, 105, 104], [116, 119, 118], [130, 65, 82], [150, 81, 92], [164, 95, 106], [174, 178, 176], [186, 189, 188], [199, 209, 212], [226, 233, 233]]"
11393,Hibike! Euphonium 3,Kumiko Oumae (黄前 久美子),7072,https://cdn.myanimelist.net/images/characters/8/280130.jpg,"[[190, 211, 243], [174, 196, 237], [162, 178, 202], [116, 140, 193], [96, 119, 163], [83, 100, 137], [53, 75, 121], [39, 61, 107], [33, 52, 91], [33, 46, 73], [24, 36, 61], [24, 30, 47], [63, 69, 73], [144, 141, 138], [219, 219, 221]]"
11394,Hibike! Euphonium 3,Reina Kousaka (高坂 麗奈),2774,https://cdn.myanimelist.net/images/characters/5/354305.jpg,"[[209, 213, 244], [152, 165, 210], [7, 3, 4], [39, 27, 27], [57, 36, 42], [73, 46, 55], [90, 68, 70], [104, 92, 100], [132, 116, 120], [163, 130, 96], [152, 139, 164], [187, 176, 168], [225, 186, 147], [241, 239, 240], [249, 247, 247]]"
11395,Hibike! Euphonium 3,Asuka Tanaka (田中 あすか),2453,https://cdn.myanimelist.net/images/characters/10/319400.jpg,"[[205, 222, 244], [190, 205, 236], [156, 173, 205], [135, 150, 195], [108, 127, 163], [80, 94, 135], [63, 74, 92], [26, 27, 29], [44, 47, 47], [57, 61, 62], [100, 95, 94], [130, 124, 121], [168, 158, 152], [198, 195, 196], [224, 223, 224]]"
11803,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Alisa Mikhailovna Kujou (アリサ・ミハイロヴナ・九条),2643,https://cdn.myanimelist.net/images/characters/5/536830.jpg,"[[232, 237, 250], [193, 190, 209], [135, 136, 183], [53, 31, 119], [25, 20, 45], [62, 58, 74], [92, 86, 98], [122, 118, 134], [157, 150, 159], [79, 46, 168], [175, 170, 182], [213, 212, 221], [225, 222, 231], [245, 246, 248], [254, 254, 254]]"
11805,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Yuki Suou (周防 有希),1675,https://cdn.myanimelist.net/images/characters/2/536832.jpg,"[[228, 234, 248], [212, 214, 225], [173, 190, 224], [170, 172, 185], [139, 144, 175], [122, 122, 148], [107, 105, 127], [13, 10, 22], [38, 32, 48], [58, 51, 63], [71, 64, 79], [87, 81, 91], [99, 91, 104], [74, 43, 160], [253, 253, 253]]"
11823,Kami no Tou: Ouji no Kikan,Twenty-Fifth Bam  (스물다섯번째 밤 / 夜),2560,https://cdn.myanimelist.net/images/characters/10/402809.jpg,"[[211, 221, 239], [187, 193, 215], [157, 159, 172], [117, 119, 132], [76, 85, 102], [56, 59, 71], [51, 39, 112], [15, 13, 18], [41, 41, 46], [74, 54, 49], [95, 78, 77], [236, 163, 135], [239, 206, 198], [233, 236, 245], [254, 254, 254]]"
11825,Kami no Tou: Ouji no Kikan,Aguero Agnes Khun (쿤 아게로 아그니스 / クン・アゲロ・アグネス),4349,https://cdn.myanimelist.net/images/characters/4/402810.jpg,"[[228, 235, 248], [125, 159, 206], [54, 76, 107], [6, 3, 3], [54, 51, 53], [90, 22, 9], [98, 86, 80], [125, 111, 105], [146, 135, 131], [168, 157, 151], [192, 178, 169], [214, 199, 184], [224, 217, 210], [241, 235, 232], [253, 254, 253]]"
11833,Make Heroine ga Oosugiru!,Anna Yanami (八奈見 杏菜),1603,https://cdn.myanimelist.net/images/characters/16/542560.jpg,"[[182, 197, 240], [135, 149, 208], [94, 110, 153], [10, 6, 17], [52, 40, 45], [108, 70, 49], [135, 86, 56], [160, 101, 58], [173, 139, 97], [184, 164, 132], [206, 192, 166], [224, 216, 199], [230, 167, 97], [87, 209, 240], [249, 251, 252]]"
12524,Dandadan,Momo Ayase (綾瀬 桃),3280,https://cdn.myanimelist.net/images/characters/7/562295.jpg,"[[187, 206, 242], [197, 193, 245], [154, 161, 210], [120, 124, 160], [88, 91, 117], [50, 50, 99], [35, 34, 78], [22, 22, 60], [12, 14, 32], [46, 37, 147], [141, 160, 125], [76, 64, 193], [191, 200, 179], [233, 236, 234], [254, 254, 254]]"
12525,Dandadan,Ken Takakura (高倉 健),1553,https://cdn.myanimelist.net/images/characters/5/531081.jpg,"[[195, 214, 246], [181, 199, 236], [150, 170, 218], [120, 149, 185], [112, 122, 140], [86, 96, 114], [58, 70, 93], [26, 40, 64], [20, 22, 24], [34, 33, 32], [54, 55, 53], [150, 156, 165], [182, 188, 197], [217, 224, 232], [253, 254, 254]]"
12584,Ranma ½ (2024),Ranma Saotome (早乙女 乱馬),2037,https://cdn.myanimelist.net/images/characters/13/77009.jpg,"[[176, 191, 250], [140, 161, 247], [77, 134, 211], [141, 131, 167], [66, 85, 167], [39, 43, 113], [15, 8, 19], [30, 16, 33], [101, 74, 93], [27, 21, 139], [37, 29, 179], [44, 32, 203], [227, 165, 133], [243, 206, 193], [252, 241, 240]]"
12668,Sword Art Online Alternative: Gun Gale Online II,Kazuto Kirigaya (桐ヶ谷 和人),40327,https://cdn.myanimelist.net/images/characters/7/204821.jpg,"[[175, 214, 253], [163, 200, 239], [130, 158, 192], [75, 104, 160], [48, 63, 93], [15, 5, 5], [26, 14, 13], [38, 26, 25], [56, 43, 41], [79, 62, 57], [103, 89, 89], [132, 125, 127], [168, 158, 159], [218, 198, 193], [250, 249, 249]]"
12814,Natsume Yuujinchou Shichi,Takashi Natsume (夏目貴志),10197,https://cdn.myanimelist.net/images/characters/6/160755.jpg,"[[194, 241, 252], [102, 164, 213], [120, 153, 200], [102, 135, 163], [92, 99, 157], [71, 87, 118], [46, 59, 84], [15, 24, 51], [8, 2, 3], [182, 171, 172], [144, 209, 192], [103, 211, 161], [123, 228, 184], [153, 234, 205], [241, 251, 246]]"
12815,Natsume Yuujinchou Shichi,Madara  (斑),5089,https://cdn.myanimelist.net/images/characters/13/83359.jpg,"[[192, 208, 236], [99, 167, 221], [49, 87, 159], [5, 0, 16], [35, 17, 21], [58, 38, 51], [73, 60, 87], [104, 89, 111], [73, 113, 110], [139, 130, 148], [191, 173, 175], [158, 139, 198], [27, 118, 245], [77, 150, 246], [251, 244, 242]]"
