year;season;jp_title;img;Japanese;Episodes;Starting;Ending;Producers;Studios;Source;Age Rating;Rating Score;Rating Score Num;Reviewers;Rating Score Rank;Popularity Rank;Members;Favorites
2022;fall;Meitantei Conan;https://cdn.myanimelist.net/images/anime/7/75199.jpg;名探偵コナン;Unknown;8 Jan 1996;Unknown;Yomiuri Telecasting, Shogakukan, Audio Planning U, Tokyo Movie, Polydor Records;TMS Entertainment;Manga;PG-13 - Teens 13 or older;8.171;8.17;164198164198;"4352

2
 ";703;360470;15311
2021;winter;Gekidol: Actidol Project;https://cdn.myanimelist.net/images/anime/1195/111544.jpg;ゲキドル;12;5 Jan 2021;3 Mar 2021;None found, add some;Hoods Entertainment;Original;PG-13 - Teens 13 or older;5.501;5.50;53685368;"121192

2
 ";5547;16348;26
2021;winter;Abciee Shuugyou Nikki;https://cdn.myanimelist.net/images/anime/1548/110221.jpg;エビシー修業日記;12;7 Jan 2021;25 Mar 2021;ABC Animation;Fanworks;Other;PG - Children;5.451;5.45;15491549;"122592

2
 ";10310;3187;4
2021;winter;Yakusoku no Neverland 2nd Season;https://cdn.myanimelist.net/images/anime/1815/110626.jpg;約束のネバーランド;11;8 Jan 2021;26 Mar 2021;Aniplex, Shueisha;CloverWorks;Manga;R - 17+ (violence & profanity);5.261;5.26;498290498290;"127712

2
 ";185;959416;4503
2023;winter;One Piece;https://cdn.myanimelist.net/images/anime/1244/138851.jpg;ONE PIECE;Unknown;20 Oct 1999;Unknown;Fuji TV, TAP, Shueisha;Toei Animation;Manga;PG-13 - Teens 13 or older;8.731;8.73;14168131416813;"502

2
 ";17;2491987;234239
2021;winter;Idolls!;https://cdn.myanimelist.net/images/anime/1886/119199.jpg;アイドールズ!;10;8 Jan 2021;12 Mar 2021;81 Produce, RAY, Stray Cats, BS Asahi;Shin-Ei Animation;Original;PG-13 - Teens 13 or older;5.071;5.07;23542354;"131232

2
 ";8646;5448;12
2021;winter;Kindan Joshi;https://cdn.myanimelist.net/images/anime/1102/111039.jpg;禁男女子;5;29 Dec 2020;3 Jan 2021;Bandai, Chukyo TV Broadcasting, FIREBUG;None found, add some;Original;PG-13 - Teens 13 or older;4.941;4.94;175175;"132702

2
 ";14942;822;4
2021;winter;Ex-Arm;https://cdn.myanimelist.net/images/anime/1847/113935.jpg;EX-ARMエクスアーム;12;11 Jan 2021;29 Mar 2021;Nippon Columbia, BS Fuji, Shueisha, Crunchyroll, Yomiuri TV Enterprise, MAGNET, Video Market, Royal Limousine;Visual Flight;Manga;PG-13 - Teens 13 or older;2.881;2.88;4441944419;"138292

2
 ";2478;83835;310
2021;spring;Fruits Basket: The Final;https://cdn.myanimelist.net/images/anime/1085/114792.jpg;フルーツバスケット The Final;13;6 Apr 2021;29 Jun 2021;TV Tokyo, TV Osaka, Nihon Ad Systems, Hakusensha, Avex Pictures, TMS Music, 8PAN;TMS Entertainment;Manga;PG-13 - Teens 13 or older;8.961;8.96;255908255908;"152

2
 ";460;514864;20749
2021;spring;Kingdom 3rd Season;https://cdn.myanimelist.net/images/anime/1443/111830.jpg;キングダム 第3シリーズ;26;6 Apr 2020;17 Oct 2021;Shueisha;Pierrot, Studio Signpost;Manga;R - 17+ (violence & profanity);8.831;8.83;4576645766;"302

2
 ";2033;113997;2347
2021;spring;Odd Taxi;https://cdn.myanimelist.net/images/anime/1981/113348.jpg;オッドタクシー;13;6 Apr 2021;29 Jun 2021;TV Tokyo, Dentsu, Pony Canyon, AT-X, Crunchyroll, Pony Canyon Enterprises, Mimoid, Yoshimoto Kogyo;OLM, P.I.C.S.;Original;PG-13 - Teens 13 or older;8.651;8.65;230957230957;"782

2
 ";515;466997;8716
2023;winter;Meitantei Conan;https://cdn.myanimelist.net/images/anime/7/75199.jpg;名探偵コナン;Unknown;8 Jan 1996;Unknown;Yomiuri Telecasting, Shogakukan, Audio Planning U, Tokyo Movie, Polydor Records;TMS Entertainment;Manga;PG-13 - Teens 13 or older;8.171;8.17;164198164198;"4352

2
 ";703;360470;15311
2021;spring;Vivy: Fluorite Eye's Song;https://cdn.myanimelist.net/images/anime/1551/128960.jpg;Vivy -Fluorite Eye's Song- (ヴィヴィ -フローライトアイズソング-);13;3 Apr 2021;19 Jun 2021;Aniplex;Wit Studio;Original;R - 17+ (violence & profanity);8.391;8.39;256981256981;"2052

2
 ";412;570600;11140
2021;spring;Fumetsu no Anata e;https://cdn.myanimelist.net/images/anime/1880/118484.jpg;不滅のあなたへ;20;12 Apr 2021;30 Aug 2021;NHK, Kodansha, NHK Enterprises;Brain's Base;Manga;R - 17+ (violence & profanity);8.341;8.34;390320390320;"2442

2
 ";199;922273;15100
2021;spring;86;https://cdn.myanimelist.net/images/anime/1987/117507.jpg;86―エイティシックス―;11;11 Apr 2021;20 Jun 2021;Aniplex, Kadokawa, Bandai Spirits;A-1 Pictures;Light novel;R - 17+ (violence & profanity);8.321;8.32;446396446396;"2582

2
 ";224;860299;23174
2021;spring;Yuukoku no Moriarty Part 2;https://cdn.myanimelist.net/images/anime/1200/111522.jpg;憂国のモリアーティ;13;4 Apr 2021;27 Jun 2021;Mainichi Broadcasting System, Shueisha, Yomiuri TV Enterprise, Bandai Namco Arts, Bandai Spirits;Production I.G;Manga;R - 17+ (violence & profanity);8.281;8.28;125968125968;"3022

2
 ";954;270556;3217
2021;spring;Nomad: Megalo Box 2;https://cdn.myanimelist.net/images/anime/1190/113352.jpg;NOMAD メガロボクス2;13;4 Apr 2021;27 Jun 2021;Kodansha, Tohokushinsha Film Corporation, Bandai Namco Arts;TMS Entertainment;Original;R - 17+ (violence & profanity);8.181;8.18;8709587095;"4172

2
 ";1231;209567;2190
2023;spring;One Piece;https://cdn.myanimelist.net/images/anime/1244/138851.jpg;ONE PIECE;Unknown;20 Oct 1999;Unknown;Fuji TV, TAP, Shueisha;Toei Animation;Manga;PG-13 - Teens 13 or older;8.731;8.73;14168171416817;"502

2
 ";17;2491987;234239
2021;spring;Mairimashita! Iruma-kun 2nd Season;https://cdn.myanimelist.net/images/anime/1527/113656.jpg;魔入りました！入間くん;21;17 Apr 2021;11 Sep 2021;NHK, NHK Enterprises;Bandai Namco Pictures;Manga;PG-13 - Teens 13 or older;8.031;8.03;171851171851;"6212

2
 ";735;345236;2431
2021;spring;Zombieland Saga Revenge;https://cdn.myanimelist.net/images/anime/1118/115156.jpg;ゾンビランドサガ リベンジ;12;8 Apr 2021;24 Jun 2021;AT-X, Avex Pictures, CyberAgent, dugout;MAPPA;Original;R - 17+ (violence & profanity);7.991;7.99;9127691276;"6762

2
 ";1148;226562;1598
2021;spring;Tokyo Revengers;https://cdn.myanimelist.net/images/anime/1839/122012.jpg;東京リベンジャーズ;24;11 Apr 2021;19 Sep 2021;Mainichi Broadcasting System, Pony Canyon, Kodansha, AT-X, Ultra Super Pictures, Studio Mausu, Sammy;LIDENFILMS;Manga;R - 17+ (violence & profanity);7.871;7.87;731284731284;"8772

2
 ";105;1323564;25254
2021;spring;Shadows House;https://cdn.myanimelist.net/images/anime/1424/113342.jpg;シャドーハウス;13;11 Apr 2021;4 Jul 2021;Aniplex, WOWOW, Tokyo MX, Shueisha, BS Asahi;CloverWorks;Manga;PG-13 - Teens 13 or older;7.801;7.80;106469106469;"10362

2
 ";986;264266;2196
2023;spring;Meitantei Conan;https://cdn.myanimelist.net/images/anime/7/75199.jpg;名探偵コナン;Unknown;8 Jan 1996;Unknown;Yomiuri Telecasting, Shogakukan, Audio Planning U, Tokyo Movie, Polydor Records;TMS Entertainment;Manga;PG-13 - Teens 13 or older;8.171;8.17;164200164200;"4352

2
 ";703;360471;15311
2021;spring;Dragon Quest: Dai no Daibouken (2020);https://cdn.myanimelist.net/images/anime/1499/109126.jpg;ドラゴンクエスト ダイの大冒険;100;3 Oct 2020;22 Oct 2022;TV Tokyo, Square Enix, Shueisha;Toei Animation;Manga;PG-13 - Teens 13 or older;7.731;7.73;2596225962;"12182

2
 ";2613;76566;644
2021;spring;Tensura Nikki: Tensei shitara Slime Datta Ken;https://cdn.myanimelist.net/images/anime/1458/117607.jpg;転スラ日記 転生したらスライムだった件;12;6 Apr 2021;22 Jun 2021;Lantis, Kodansha, BS11, Bandai Namco Arts, Micro Magazine Publishing, Bandai Spirits, Sony Music Solutions, ADK Marketing Solutions;8bit;Manga;PG-13 - Teens 13 or older;7.591;7.59;161920161920;"16172

2
 ";699;360897;2111
2021;spring;Mashiro no Oto;https://cdn.myanimelist.net/images/anime/1841/111554.jpg;ましろのおと;12;3 Apr 2021;19 Jun 2021;DMM Music;Shin-Ei Animation;Manga;PG-13 - Teens 13 or older;7.531;7.53;6240362403;"18632

2
 ";1605;155022;797
2021;spring;Bakuten!!;https://cdn.myanimelist.net/images/anime/1827/113510.jpg;バクテン!!;12;9 Apr 2021;25 Jun 2021;Aniplex, Dentsu, Animax, Movic, Fuji TV, BS Fuji, Aeon Entertainment;Zexcs;Original;PG-13 - Teens 13 or older;7.491;7.49;4052640526;"19922

2
 ";2077;110530;924
2021;spring;Super Cub;https://cdn.myanimelist.net/images/anime/1776/111172.jpg;スーパーカブ;12;7 Apr 2021;23 Jun 2021;Chiptune, Kadokawa, Bandai Namco Arts;Studio Kai;Light novel;PG-13 - Teens 13 or older;7.451;7.45;4986549865;"21422

2
 ";1916;122909;1043
2021;spring;Kumo desu ga, Nani ka?;https://cdn.myanimelist.net/images/anime/1593/113724.jpg;蜘蛛ですが、なにか？;24;8 Jan 2021;3 Jul 2021;Movic, AT-X, Sammy, Crunchyroll, Kadokawa Media House, NTT Plala, Kadokawa;Millepensee;Light novel;PG-13 - Teens 13 or older;7.451;7.45;250373250373;"21542

2
 ";502;473394;4597
2023;summer;One Piece;https://cdn.myanimelist.net/images/anime/1244/138851.jpg;ONE PIECE;Unknown;20 Oct 1999;Unknown;Fuji TV, TAP, Shueisha;Toei Animation;Manga;PG-13 - Teens 13 or older;8.731;8.73;14168181416818;"502

2
 ";17;2491987;234239
2021;spring;SSSS.Dynazenon;https://cdn.myanimelist.net/images/anime/1880/113766.jpg;SSSS.DYNAZENON;12;2 Apr 2021;18 Jun 2021;Mainichi Broadcasting System, Pony Canyon, Tsuburaya Productions, Ultra Super Pictures, Memory-Tech, Good Smile Company, BS11;Trigger;Original;PG-13 - Teens 13 or older;7.431;7.43;4589545895;"22412

2
 ";1732;139737;901
2021;spring;Tropical-Rouge! Precure;https://cdn.myanimelist.net/images/anime/1184/110907.jpg;トロピカル～ジュ！プリキュア;46;28 Feb 2021;30 Jan 2022;ABC Animation, ADK Emotions;Toei Animation;Original;G - All Ages;7.391;7.39;45434543;"23982

2
 ";5864;14126;147
2021;spring;Boku no Hero Academia 5th Season;https://cdn.myanimelist.net/images/anime/1911/113611.jpg;僕のヒーローアカデミア;25;27 Mar 2021;25 Sep 2021;Dentsu, Movic, Sony Music Entertainment, TOHO animation, Shueisha;Bones;Manga;PG-13 - Teens 13 or older;7.361;7.36;647705647705;"25432

2
 ";115;1259149;10226
2021;spring;Seijo no Maryoku wa Bannou desu;https://cdn.myanimelist.net/images/anime/1947/114235.jpg;聖女の魔力は万能です;12;6 Apr 2021;22 Jun 2021;Lantis, Kadokawa, Bit grooove promotion;Diomedéa;Light novel;PG-13 - Teens 13 or older;7.311;7.31;105419105419;"27942

2
 ";1163;224092;1292
2023;summer;Meitantei Conan;https://cdn.myanimelist.net/images/anime/7/75199.jpg;名探偵コナン;Unknown;8 Jan 1996;Unknown;Yomiuri Telecasting, Shogakukan, Audio Planning U, Tokyo Movie, Polydor Records;TMS Entertainment;Manga;PG-13 - Teens 13 or older;8.171;8.17;164200164200;"4352

2
 ";703;360471;15311
2021;spring;Hige wo Soru. Soshite Joshikousei wo Hirou.;https://cdn.myanimelist.net/images/anime/1146/113477.jpg;ひげを剃る。そして女子高生を拾う。;13;5 Apr 2021;28 Jun 2021;Toei Video, Pony Canyon, AT-X, Magic Capsule, KlockWorx, Hakuhodo DY Music & Pictures, BS11, Kadokawa, Yomiuri Shimbun, APDREAM, Dream Shift, Bergamo;Project No.9;Light novel;PG-13 - Teens 13 or older;7.271;7.27;343249343249;"30172

2
 ";357;641172;6287
2021;spring;Edens Zero;https://cdn.myanimelist.net/images/anime/1011/111811.jpg;EDENS ZERO;25;11 Apr 2021;3 Oct 2021;Kodansha, Magic Capsule, Nippon Television Music;J.C.Staff;Manga;PG-13 - Teens 13 or older;7.261;7.26;101148101148;"30292

2
 ";953;270775;1961
2021;spring;Kiratto Pri☆chan Season 3;https://cdn.myanimelist.net/images/anime/1500/105552.jpg;キラッとプリ☆チャン シーズン3;51;5 Apr 2020;30 May 2021;syn Sophia;Tatsunoko Production;Game;PG - Children;7.231;7.23;972972;"32122

2
 ";10519;3008;11
2021;spring;Ijiranaide, Nagatoro-san;https://cdn.myanimelist.net/images/anime/1900/110097.jpg;イジらないで、長瀞さん;12;11 Apr 2021;27 Jun 2021;TMS Entertainment, Mainichi Broadcasting System, Kodansha, King Records;Telecom Animation Film;Web manga;PG-13 - Teens 13 or older;7.221;7.22;455946455946;"32742

2
 ";238;840873;8953
2023;fall;One Piece;https://cdn.myanimelist.net/images/anime/1244/138851.jpg;ONE PIECE;Unknown;20 Oct 1999;Unknown;Fuji TV, TAP, Shueisha;Toei Animation;Manga;PG-13 - Teens 13 or older;8.731;8.73;14168221416822;"502

2
 ";17;2491998;234240
2021;spring;Sentouin, Haken shimasu!;https://cdn.myanimelist.net/images/anime/1444/115118.jpg;戦闘員、派遣します！;12;4 Apr 2021;20 Jun 2021;Nippon Columbia, Kadokawa;J.C.Staff;Light novel;PG-13 - Teens 13 or older;7.141;7.14;186661186661;"36882

2
 ";623;398127;2050
2021;spring;Koi to Yobu ni wa Kimochi Warui;https://cdn.myanimelist.net/images/anime/1519/110527.jpg;恋と呼ぶには気持ち悪い;12;5 Apr 2021;14 Jun 2021;BS Fuji, Hokkaido Cultural Broadcasting, Amusement Media Academy, Ichijinsha, Kanetsu Investment, Sonilude, Toyo Recording, BloomZ, AMG Entertainment, MediaNet Pictures, Christmas Holly, Miyazaki Broadcasting, C-one;Nomad;Web manga;PG-13 - Teens 13 or older;7.121;7.12;114254114254;"38002

2
 ";1038;248876;1709
2023;fall;Meitantei Conan;https://cdn.myanimelist.net/images/anime/7/75199.jpg;名探偵コナン;Unknown;8 Jan 1996;Unknown;Yomiuri Telecasting, Shogakukan, Audio Planning U, Tokyo Movie, Polydor Records;TMS Entertainment;Manga;PG-13 - Teens 13 or older;8.171;8.17;164200164200;"4352

2
 ";703;360471;15311
2021;spring;Bishounen Tanteidan;https://cdn.myanimelist.net/images/anime/1693/115133.jpg;美少年探偵団;12;11 Apr 2021;27 Jun 2021;Aniplex, Kodansha, Movic, Sammy, ABC Animation;Shaft;Novel;PG-13 - Teens 13 or older;7.081;7.08;3344633446;"39872

2
 ";2128;105775;599
2021;spring;Maiko-san Chi no Makanai-san;https://cdn.myanimelist.net/images/anime/1355/111545.jpg;舞妓さんちのまかないさん;12;25 Feb 2021;27 Jan 2022;NHK, NHK Enterprises;J.C.Staff;Manga;PG-13 - Teens 13 or older;7.031;7.03;47014701;"42532

2
 ";5166;19674;68
2021;spring;Shakunetsu Kabaddi;https://cdn.myanimelist.net/images/anime/1936/114022.jpg;灼熱カバディ;12;3 Apr 2021;19 Jun 2021;TV Tokyo;TMS Entertainment;Web manga;PG-13 - Teens 13 or older;7.011;7.01;4201842018;"43622

2
 ";2133;105623;749
2021;spring;D4DJ Petit Mix;https://cdn.myanimelist.net/images/anime/1089/113814.jpg;ぷっちみく♪;26;5 Feb 2021;30 Jul 2021;None found, add some;W-Toon Studio, DMM.futureworks;Mixed media;PG-13 - Teens 13 or older;6.981;6.98;30183018;"44742

2
 ";7611;7389;27
2021;spring;Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita;https://cdn.myanimelist.net/images/anime/1888/133089.jpg;スライム倒して300年、知らないうちにレベルMAXになってました;12;10 Apr 2021;26 Jun 2021;Square Enix, Movic, AT-X, Nippon Columbia, KlockWorx, Studio Mausu, Bushiroad, Hakuhodo DY Music & Pictures, Medicos Entertainment, BS11, DMM.com, SB Creative;Revoroot;Light novel;PG-13 - Teens 13 or older;6.911;6.91;198342198342;"47652

2
 ";603;411542;2225
2024;winter;One Piece;https://cdn.myanimelist.net/images/anime/1244/138851.jpg;ONE PIECE;Unknown;20 Oct 1999;Unknown;Fuji TV, TAP, Shueisha;Toei Animation;Manga;PG-13 - Teens 13 or older;8.731;8.73;14168241416824;"502

2
 ";17;2491998;234241
2021;spring;Shaman King (2021);https://cdn.myanimelist.net/images/anime/1416/113270.jpg;SHAMAN KING;52;1 Apr 2021;21 Apr 2022;TV Tokyo;Bridge;Manga;PG-13 - Teens 13 or older;6.901;6.90;7711877118;"48272

2
 ";946;271882;1735
2021;spring;Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω;https://cdn.myanimelist.net/images/anime/1011/113703.jpg;異世界魔王と召喚少女の奴隷魔術Ω;10;9 Apr 2021;11 Jun 2021;TBS, Kodansha, Half H.P Studio, KlockWorx, 81 Produce, Avex Pictures, Crunchyroll, GREE;Tezuka Productions, Okuruto Noboru;Light novel;PG-13 - Teens 13 or older;6.691;6.69;198414198414;"59582

2
 ";559;439633;2750
2021;spring;Godzilla: S.P;https://cdn.myanimelist.net/images/anime/1447/114837.jpg;ゴジラ S.P ＜シンギュラポイント＞;13;1 Apr 2021;24 Jun 2021;TOHO animation, Toho Music;Bones, Orange;Original;PG-13 - Teens 13 or older;6.651;6.65;3062730627;"61952

2
 ";2738;71439;389
2021;spring;Mars Red;https://cdn.myanimelist.net/images/anime/1212/113448.jpg;MARS RED;13;6 Apr 2021;29 Jun 2021;VAP, Yomiuri TV Enterprise, Pony Canyon Enterprises, D-techno, Nihon Keizai Koukokusha;Signal.MD;Other;PG-13 - Teens 13 or older;6.581;6.58;3730337303;"65922

2
 ";1832;129490;597
2024;winter;Meitantei Conan;https://cdn.myanimelist.net/images/anime/7/75199.jpg;名探偵コナン;Unknown;8 Jan 1996;Unknown;Yomiuri Telecasting, Shogakukan, Audio Planning U, Tokyo Movie, Polydor Records;TMS Entertainment;Manga;PG-13 - Teens 13 or older;8.171;8.17;164200164200;"4352

2
 ";703;360471;15311
2021;spring;Nanatsu no Taizai: Funnu no Shinpan;https://cdn.myanimelist.net/images/anime/1011/111551.jpg;七つの大罪 憤怒の審判;24;13 Jan 2021;23 Jun 2021;TV Tokyo;Studio Deen;Manga;PG-13 - Teens 13 or older;6.571;6.57;215880215880;"66732

2
 ";533;451468;1582
2024;spring;One Piece;https://cdn.myanimelist.net/images/anime/1244/138851.jpg;ONE PIECE;Unknown;20 Oct 1999;Unknown;Fuji TV, TAP, Shueisha;Toei Animation;Manga;PG-13 - Teens 13 or older;8.731;8.73;14168281416828;"502

2
 ";17;2492012;234241
2021;spring;Aikatsu Planet!;https://cdn.myanimelist.net/images/anime/1319/111189.jpg;アイカツプラネット！;24;10 Jan 2021;27 Jun 2021;Sunrise Music;Bandai Namco Pictures;Game;PG - Children;6.551;6.55;12641264;"67832

2
 ";9406;4256;27
2021;spring;Yaku nara Mug Cup mo;https://cdn.myanimelist.net/images/anime/1969/113673.jpg;やくならマグカップも;12;3 Apr 2021;21 Jun 2021;CBC Television, Planet, Half H.P Studio, Nippon Columbia, 81 Produce, Tokyo MX, BS11, Maho Film, Zipang;Nippon Animation;Manga;PG-13 - Teens 13 or older;6.541;6.54;1604716047;"68402

2
 ";3355;48798;135
2021;spring;Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara;https://cdn.myanimelist.net/images/anime/1357/113277.jpg;究極進化したフルダイブRPGが現実よりもクソゲーだったら;12;7 Apr 2021;23 Jun 2021;AT-X, Sammy, Kadokawa Media House, Kadokawa, Bit grooove promotion;ENGI;Light novel;PG-13 - Teens 13 or older;6.471;6.47;121291121291;"72552

2
 ";988;263716;1146
2021;spring;Dragon, Ie wo Kau.;https://cdn.myanimelist.net/images/anime/1876/114021.jpg;ドラゴン、家を買う。;12;4 Apr 2021;20 Jun 2021;Pony Canyon, Studio Mausu;Signal.MD;Manga;PG-13 - Teens 13 or older;6.421;6.42;2404924049;"75722

2
 ";2846;66488;208
2021;spring;Back Arrow;https://cdn.myanimelist.net/images/anime/1373/111546.jpg;バック・アロウ;24;9 Jan 2021;19 Jun 2021;Aniplex, Movic, BS11, ABC Animation, Legs, Bandai Spirits;Studio VOLN;Original;R+ - Mild Nudity;6.331;6.33;1430414304;"80742

2
 ";3597;43269;103
2021;spring;Seven Knights Revolution: Eiyuu no Keishousha;https://cdn.myanimelist.net/images/anime/1079/114017.jpg;セブンナイツ レボリューション -英雄の継承者-;12;5 Apr 2021;21 Jun 2021;Rakuonsha, TOHO animation;LIDENFILMS, domerica;Game;R - 17+ (violence & profanity);6.301;6.30;2384023840;"82732

2
 ";2993;60795;184
2024;spring;Meitantei Conan;https://cdn.myanimelist.net/images/anime/7/75199.jpg;名探偵コナン;Unknown;8 Jan 1996;Unknown;Yomiuri Telecasting, Shogakukan, Audio Planning U, Tokyo Movie, Polydor Records;TMS Entertainment;Manga;PG-13 - Teens 13 or older;8.171;8.17;164200164200;"4352

2
 ";703;360471;15311
2021;spring;Seizei Ganbare! Mahou Shoujo Kurumi 3rd Season;https://cdn.myanimelist.net/images/anime/1097/108552.jpg;せいぜいがんばれ！魔法少女くるみ;25;7 Oct 2020;29 Sep 2021;Lantis;Pie in the sky;Original;G - All Ages;6.301;6.30;153153;"82712

2
 ";13185;1333;2
2021;spring;Yu☆Gi☆Oh! Sevens;https://cdn.myanimelist.net/images/anime/1148/106883.jpg;遊☆戯☆王 SEVENS;92;4 Apr 2020;27 Mar 2022;TV Tokyo, Konami, Shueisha, Konami Cross Media NY;Bridge;Card game;PG-13 - Teens 13 or older;6.201;6.20;49084908;"88642

2
 ";5260;18794;88
2021;spring;Subarashiki Kono Sekai The Animation;https://cdn.myanimelist.net/images/anime/1016/111566.jpg;すばらしきこのせかい The Animation;12;10 Apr 2021;26 Jun 2021;Dentsu, Square Enix, Mainichi Broadcasting System;Shin-Ei Animation, domerica;Game;PG-13 - Teens 13 or older;6.151;6.15;2322823228;"91162

2
 ";2657;74656;329
2021;spring;Jouran: The Princess of Snow and Blood;https://cdn.myanimelist.net/images/anime/1289/115673.jpg;擾乱 THE PRINCESS OF SNOW AND BLOOD;12;7 Apr 2021;23 Jun 2021;Dentsu, Tatsunoko Production, Bushiroad, Nippon Television Network, Bushiroad Music, Sonilude, HJ Holdings, Bushiroad Move;Bakken Record;Original;R - 17+ (violence & profanity);6.111;6.11;3043330433;"93102

2
 ";2234;98823;382
2021;spring;Sayonara Watashi no Cramer;https://cdn.myanimelist.net/images/anime/1155/111437.jpg;さよなら私のクラマー;13;4 Apr 2021;27 Jun 2021;Kodansha, Toy's Factory, DMM pictures;LIDENFILMS;Manga;PG-13 - Teens 13 or older;6.101;6.10;1602616026;"93712

2
 ";3556;44257;134
